phase,lookback_n,max_width_pct,atr_mult,retest_max_bars,retest_band_pct,tp1_rr,require_strong_breakout,max_hold_1h,is_n,is_wr,is_e_r_before,is_e_r_after,is_conc_pct,is_top_q,is_q1_n,is_q2_n,is_q3_n,is_q4_n,is_q1_er,is_q2_er,is_q3_er,is_q4_er,is_cluster_n,is_small_n_flag,oos_n,oos_wr,oos_e_r_before,oos_e_r_after,oos_conc_pct,oos_top_q,oos_q1_n,oos_q2_n,oos_q3_n,oos_q4_n,oos_q1_er,oos_q2_er,oos_q3_er,oos_q4_er,oos_cluster_n,oos_small_n_flag,pass_is_er,pass_oos_er,pass_wr,pass_conc_is,pass_conc_oos,pass_small_n_is,pass_small_n_oos,pass_all,reject_reason,cluster_note
combo,20,3,1,10,0.003,1.5,false,40,23,45.4545,0.136364,-0.024909,53.0864,3,3,5,8,7,-0.270932,0.342191,0.276582,-0.483174,1,false,20,61.1111,0.527778,0.404332,59.9319,4,5,1,3,11,-0.130481,1.410613,0.588981,0.528092,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1,5,0.003,1.5,false,40,23,45.4545,0.136364,-0.024909,53.0864,3,3,5,8,7,-0.270932,0.342191,0.276582,-0.483174,1,false,20,61.1111,0.527778,0.404332,59.9319,4,5,1,3,11,-0.130481,1.410613,0.588981,0.528092,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1,10,0.005,2.5,true,40,24,31.2500,0.093750,-0.025829,90.3172,4,5,7,4,8,0.085271,-0.429653,-0.226733,0.596529,0,false,21,50.0000,0.750000,0.643244,52.9460,2,7,4,2,8,-1.115764,2.418705,2.444887,0.618064,0,true,false,true,false,false,false,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=52.9%",""
combo,15,5,1,5,0.005,2.5,true,40,24,31.2500,0.093750,-0.025829,90.3172,4,5,7,4,8,0.085271,-0.429653,-0.226733,0.596529,0,false,21,50.0000,0.750000,0.643244,52.9460,2,7,4,2,8,-1.115764,2.418705,2.444887,0.618064,0,true,false,true,false,false,false,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=52.9%",""
combo,20,3,1.5,10,0.003,2.5,false,40,23,31.5789,0.105263,-0.026477,100.0000,2,3,5,8,7,-1.081860,0.974667,-0.425780,-0.154825,1,false,20,56.2500,0.968750,0.866901,91.3527,4,5,1,3,11,-0.405511,,0.687370,1.613692,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1.5,5,0.003,2.5,false,40,23,31.5789,0.105263,-0.026477,100.0000,2,3,5,8,7,-1.081860,0.974667,-0.425780,-0.154825,1,false,20,56.2500,0.968750,0.866901,91.3527,4,5,1,3,11,-0.405511,,0.687370,1.613692,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,10,0.003,1.5,false,80,34,47.0588,0.176471,0.037144,63.4742,3,9,7,10,8,-0.259556,0.292017,0.355224,-0.249682,1,false,25,43.4783,0.086957,-0.032386,46.2751,4,8,1,2,14,-0.502094,1.410613,0.173597,0.126172,1,true,false,false,false,false,true,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=1_share=43.1%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,5,0.003,1.5,false,80,34,47.0588,0.176471,0.037144,63.4742,3,9,7,10,8,-0.259556,0.292017,0.355224,-0.249682,1,false,25,43.4783,0.086957,-0.032386,46.2751,4,8,1,2,14,-0.502094,1.410613,0.173597,0.126172,1,true,false,false,false,false,true,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=1_share=43.1%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,10,0.003,1.5,false,40,34,45.1613,0.129032,-0.017333,51.0239,3,9,7,10,8,-0.387651,0.292017,0.236621,-0.249682,1,false,25,43.4783,0.086957,-0.032386,46.2751,4,8,1,2,14,-0.502094,1.410613,0.173597,0.126172,1,true,false,false,false,false,true,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=1_share=43.1%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,5,0.003,1.5,false,40,34,45.1613,0.129032,-0.017333,51.0239,3,9,7,10,8,-0.387651,0.292017,0.236621,-0.249682,1,false,25,43.4783,0.086957,-0.032386,46.2751,4,8,1,2,14,-0.502094,1.410613,0.173597,0.126172,1,true,false,false,false,false,true,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=1_share=43.1%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1,10,0.003,1.5,false,80,54,47.1698,0.179245,0.054622,76.4123,2,13,14,14,13,-0.326062,0.424765,0.121755,-0.007135,1,false,38,42.8571,0.071429,-0.038560,100.0000,2,10,4,5,19,-0.617892,1.418705,-0.080586,-0.027661,2,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=100.0%","IS_clusters=1(2);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1,5,0.003,1.5,false,80,54,47.1698,0.179245,0.054622,76.4123,2,13,14,14,13,-0.326062,0.424765,0.121755,-0.007135,1,false,38,42.8571,0.071429,-0.038560,100.0000,2,10,4,5,19,-0.617892,1.418705,-0.080586,-0.027661,2,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=100.0%","IS_clusters=1(2);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1,10,0.003,1.5,false,40,54,46.9388,0.173469,0.043791,81.6601,2,13,14,14,13,-0.419669,0.424765,0.021686,0.079855,1,false,38,42.8571,0.071429,-0.038560,100.0000,2,10,4,5,19,-0.617892,1.418705,-0.080586,-0.027661,2,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=100.0%","IS_clusters=1(2);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1,5,0.003,1.5,false,40,54,46.9388,0.173469,0.043791,81.6601,2,13,14,14,13,-0.419669,0.424765,0.021686,0.079855,1,false,38,42.8571,0.071429,-0.038560,100.0000,2,10,4,5,19,-0.617892,1.418705,-0.080586,-0.027661,2,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=100.0%","IS_clusters=1(2);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1.5,10,0.005,2.5,true,80,24,30.0000,0.050000,-0.040548,87.8122,1,5,7,4,8,0.683257,-0.516023,-0.206795,0.063221,0,false,21,42.1053,0.473684,0.386809,44.8217,2,7,4,2,8,-1.094102,1.559119,2.453403,0.395814,0,true,false,true,false,false,true,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=44.8%;Q3_n=2_share=35.3%",""
combo,15,5,1.5,5,0.005,2.5,true,80,24,30.0000,0.050000,-0.040548,87.8122,1,5,7,4,8,0.683257,-0.516023,-0.206795,0.063221,0,false,21,42.1053,0.473684,0.386809,44.8217,2,7,4,2,8,-1.094102,1.559119,2.453403,0.395814,0,true,false,true,false,false,true,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=44.8%;Q3_n=2_share=35.3%",""
combo,15,3,1.5,10,0.003,2.5,false,40,34,30.7692,0.076923,-0.042619,100.0000,2,9,7,10,8,-1.080931,0.891706,-0.123881,-0.154032,1,false,25,38.0952,0.333333,0.237031,86.6506,4,8,1,2,14,-0.665059,,0.687370,0.811216,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1.5,5,0.003,2.5,false,40,34,30.7692,0.076923,-0.042619,100.0000,2,9,7,10,8,-1.080931,0.891706,-0.123881,-0.154032,1,false,25,38.0952,0.333333,0.237031,86.6506,4,8,1,2,14,-0.665059,,0.687370,0.811216,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1.5,10,0.003,1.5,true,80,7,42.8571,0.071429,-0.046618,61.3870,3,0,3,2,2,,-0.295204,0.171664,0.107978,0,true,9,55.5556,0.388889,0.280621,51.4001,4,3,1,1,4,-1.118424,1.425134,1.432955,0.755692,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=61.4%;Q4_n=2_share=38.6%|oos_small_n_pos>30%:Q4_n=4_share=51.4%",""
combo,20,3,1.5,10,0.003,1.5,true,40,7,42.8571,0.071429,-0.046618,61.3870,3,0,3,2,2,,-0.295204,0.171664,0.107978,0,true,9,55.5556,0.388889,0.280621,51.4001,4,3,1,1,4,-1.118424,1.425134,1.432955,0.755692,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=61.4%;Q4_n=2_share=38.6%|oos_small_n_pos>30%:Q4_n=4_share=51.4%",""
combo,20,3,1.5,5,0.003,1.5,true,80,7,42.8571,0.071429,-0.046618,61.3870,3,0,3,2,2,,-0.295204,0.171664,0.107978,0,true,9,55.5556,0.388889,0.280621,51.4001,4,3,1,1,4,-1.118424,1.425134,1.432955,0.755692,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=61.4%;Q4_n=2_share=38.6%|oos_small_n_pos>30%:Q4_n=4_share=51.4%",""
combo,20,3,1.5,5,0.003,1.5,true,40,7,42.8571,0.071429,-0.046618,61.3870,3,0,3,2,2,,-0.295204,0.171664,0.107978,0,true,9,55.5556,0.388889,0.280621,51.4001,4,3,1,1,4,-1.118424,1.425134,1.432955,0.755692,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=61.4%;Q4_n=2_share=38.6%|oos_small_n_pos>30%:Q4_n=4_share=51.4%",""
combo,15,3,1.5,10,0.003,2.5,true,80,11,40.0000,0.400000,0.295048,45.5878,1,2,3,3,3,0.672528,0.040948,0.088873,0.607978,0,true,10,30.0000,0.050000,-0.054284,100.0000,4,4,1,0,5,-1.108407,-1.074866,,0.993132,0,false,true,false,false,true,false,false,true,false,"oos_er_below_baseline|is_wr_not_above_baseline|oos_concentration>50%|is_small_n_pos>30%:Q1_n=2_share=45.6%;Q4_n=3_share=41.2%",""
combo,15,3,1.5,5,0.003,2.5,true,80,11,40.0000,0.400000,0.295048,45.5878,1,2,3,3,3,0.672528,0.040948,0.088873,0.607978,0,true,10,30.0000,0.050000,-0.054284,100.0000,4,4,1,0,5,-1.108407,-1.074866,,0.993132,0,false,true,false,false,true,false,false,true,false,"oos_er_below_baseline|is_wr_not_above_baseline|oos_concentration>50%|is_small_n_pos>30%:Q1_n=2_share=45.6%;Q4_n=3_share=41.2%",""
combo,15,3,1,10,0.005,1.5,true,40,15,42.8571,0.071429,-0.054733,85.2040,4,3,4,3,5,0.151942,-0.511079,-0.258592,0.349989,0,false,14,53.8462,0.346154,0.229360,53.4068,4,5,1,1,7,-0.627004,1.410613,1.439354,0.544456,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%",""
combo,15,3,1,5,0.005,1.5,true,40,15,42.8571,0.071429,-0.054733,85.2040,4,3,4,3,5,0.151942,-0.511079,-0.258592,0.349989,0,false,14,53.8462,0.346154,0.229360,53.4068,4,5,1,1,7,-0.627004,1.410613,1.439354,0.544456,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%",""
combo,15,3,1,10,0.005,2.5,false,40,38,31.0345,0.086207,-0.058585,78.8643,2,10,8,10,10,-1.099916,0.621795,0.166642,-0.313359,1,false,28,43.4783,0.521739,0.405814,58.2696,4,9,1,3,15,-0.689594,2.410613,1.262183,0.786665,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=0(0);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,5,0.005,2.5,false,40,38,31.0345,0.086207,-0.058585,78.8643,2,10,8,10,10,-1.099916,0.621795,0.166642,-0.313359,1,false,28,43.4783,0.521739,0.405814,58.2696,4,9,1,3,15,-0.689594,2.410613,1.262183,0.786665,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=0(0);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1.5,10,0.005,1.5,false,80,37,41.1765,0.029412,-0.076846,100.0000,2,10,8,10,9,-0.076914,0.147917,-0.004477,-0.426664,0,false,28,50.0000,0.250000,0.158569,50.2106,4,9,1,3,15,-0.267116,1.425134,0.608178,0.252089,0,false,false,false,false,false,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%",""
combo,15,3,1.5,5,0.005,1.5,false,80,37,41.1765,0.029412,-0.076846,100.0000,2,10,8,10,9,-0.076914,0.147917,-0.004477,-0.426664,0,false,28,50.0000,0.250000,0.158569,50.2106,4,9,1,3,15,-0.267116,1.425134,0.608178,0.252089,0,false,false,false,false,false,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%",""
combo,20,3,1,10,0.003,1.5,true,80,7,42.8571,0.071429,-0.076942,69.6646,3,0,3,2,2,,-0.328996,0.156186,0.068011,0,true,9,55.5556,0.388889,0.253331,50.5454,4,3,1,1,4,-1.147723,1.410613,1.419749,0.723198,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=69.7%;Q4_n=2_share=30.3%|oos_small_n_pos>30%:Q4_n=4_share=50.5%",""
combo,20,3,1,10,0.003,1.5,true,40,7,42.8571,0.071429,-0.076942,69.6646,3,0,3,2,2,,-0.328996,0.156186,0.068011,0,true,9,55.5556,0.388889,0.253331,50.5454,4,3,1,1,4,-1.147723,1.410613,1.419749,0.723198,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=69.7%;Q4_n=2_share=30.3%|oos_small_n_pos>30%:Q4_n=4_share=50.5%",""
combo,20,3,1,5,0.003,1.5,true,80,7,42.8571,0.071429,-0.076942,69.6646,3,0,3,2,2,,-0.328996,0.156186,0.068011,0,true,9,55.5556,0.388889,0.253331,50.5454,4,3,1,1,4,-1.147723,1.410613,1.419749,0.723198,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=69.7%;Q4_n=2_share=30.3%|oos_small_n_pos>30%:Q4_n=4_share=50.5%",""
combo,20,3,1,5,0.003,1.5,true,40,7,42.8571,0.071429,-0.076942,69.6646,3,0,3,2,2,,-0.328996,0.156186,0.068011,0,true,9,55.5556,0.388889,0.253331,50.5454,4,3,1,1,4,-1.147723,1.410613,1.419749,0.723198,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=69.7%;Q4_n=2_share=30.3%|oos_small_n_pos>30%:Q4_n=4_share=50.5%",""
combo,15,3,1.5,10,0.003,1.5,false,40,34,41.3793,0.034483,-0.083157,100.0000,2,9,7,10,8,-0.666709,0.320278,-0.008338,-0.082603,1,false,25,47.8261,0.195652,0.099886,70.5799,4,8,1,2,14,-0.477559,1.425134,0.187370,0.359831,1,false,false,false,false,false,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1.5,5,0.003,1.5,false,40,34,41.3793,0.034483,-0.083157,100.0000,2,9,7,10,8,-0.666709,0.320278,-0.008338,-0.082603,1,false,25,47.8261,0.195652,0.099886,70.5799,4,8,1,2,14,-0.477559,1.425134,0.187370,0.359831,1,false,false,false,false,false,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
ofat,40,5,1,10,0.005,1.5,false,80,27,51.8519,0.296296,0.173196,43.9702,1,7,6,5,9,0.328709,0.109325,-0.111343,0.252900,1,false,17,41.1765,0.029412,-0.088114,89.8907,2,6,2,2,7,-0.712053,1.406842,0.158216,-0.050819,1,true,false,false,false,true,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=2_share=89.9%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1.5,10,0.005,2.5,false,40,62,28.9474,0.013158,-0.090072,93.2511,2,15,15,16,16,-0.303599,0.455300,-0.462239,0.032952,2,false,44,40.0000,0.400000,0.315277,39.4836,2,12,4,8,20,-0.748272,2.437114,0.691040,0.405554,1,true,false,true,false,false,true,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=39.5%","IS_clusters=2(4);OOS_clusters=1(3);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1.5,5,0.005,2.5,false,40,62,28.9474,0.013158,-0.090072,93.2511,2,15,15,16,16,-0.303599,0.455300,-0.462239,0.032952,2,false,44,40.0000,0.400000,0.315277,39.4836,2,12,4,8,20,-0.748272,2.437114,0.691040,0.405554,1,true,false,true,false,false,true,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=39.5%","IS_clusters=2(4);OOS_clusters=1(3);likely_reentry_after_exit_same_side_le6h"
ofat,30,5,1,10,0.005,1.5,false,80,39,55.2632,0.381579,0.257254,40.3484,1,10,9,8,12,0.405132,0.253852,-0.037887,0.308738,2,false,22,40.9091,0.022727,-0.093071,62.0587,2,8,2,3,9,-0.498416,1.406842,0.573408,-0.288239,2,true,true,false,true,true,false,true,false,false,"oos_er_below_baseline|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=2_share=62.1%;Q3_n=3_share=37.9%","IS_clusters=2(4);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1.5,10,0.003,1.5,true,80,11,40.0000,0.000000,-0.104952,61.5060,1,2,3,3,3,0.172528,-0.292386,-0.244460,0.107978,0,true,10,40.0000,0.000000,-0.104284,57.9705,4,4,1,0,5,-1.108407,1.425134,,0.393132,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q1_n=2_share=61.5%;Q4_n=3_share=38.5%|oos_small_n_pos>30%:Q2_n=1_share=42.0%",""
combo,15,3,1.5,5,0.003,1.5,true,80,11,40.0000,0.000000,-0.104952,61.5060,1,2,3,3,3,0.172528,-0.292386,-0.244460,0.107978,0,true,10,40.0000,0.000000,-0.104284,57.9705,4,4,1,0,5,-1.108407,1.425134,,0.393132,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q1_n=2_share=61.5%;Q4_n=3_share=38.5%|oos_small_n_pos>30%:Q2_n=1_share=42.0%",""
combo,15,3,1,10,0.003,1.5,true,80,11,45.4545,0.136364,0.007102,82.7461,4,2,3,3,3,0.157741,-0.324853,-0.258592,0.504326,0,true,10,40.0000,0.000000,-0.128545,56.5559,4,4,1,0,5,-1.133103,1.410613,,0.367269,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=3_share=82.7%|oos_small_n_pos>30%:Q2_n=1_share=43.4%",""
combo,15,3,1,5,0.003,1.5,true,80,11,45.4545,0.136364,0.007102,82.7461,4,2,3,3,3,0.157741,-0.324853,-0.258592,0.504326,0,true,10,40.0000,0.000000,-0.128545,56.5559,4,4,1,0,5,-1.133103,1.410613,,0.367269,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=3_share=82.7%|oos_small_n_pos>30%:Q2_n=1_share=43.4%",""
combo,15,3,1,10,0.003,1.5,true,40,11,40.0000,0.000000,-0.134277,100.0000,4,2,3,3,3,-1.105409,-0.324853,-0.258592,0.504326,0,true,10,40.0000,0.000000,-0.128545,56.5559,4,4,1,0,5,-1.133103,1.410613,,0.367269,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=3_share=100.0%|oos_small_n_pos>30%:Q2_n=1_share=43.4%",""
combo,15,3,1,5,0.003,1.5,true,40,11,40.0000,0.000000,-0.134277,100.0000,4,2,3,3,3,-1.105409,-0.324853,-0.258592,0.504326,0,true,10,40.0000,0.000000,-0.128545,56.5559,4,4,1,0,5,-1.133103,1.410613,,0.367269,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=3_share=100.0%|oos_small_n_pos>30%:Q2_n=1_share=43.4%",""
combo,15,3,1.5,10,0.005,1.5,true,80,15,38.4615,-0.038462,-0.138351,100.0000,1,3,4,3,5,0.587039,-0.483942,-0.244460,-0.296842,0,true,14,50.0000,0.250000,0.155207,44.6075,4,5,1,1,7,-0.603441,1.425134,1.449794,0.330740,0,false,false,false,false,false,true,false,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=100.0%",""
combo,15,3,1.5,5,0.005,1.5,true,80,15,38.4615,-0.038462,-0.138351,100.0000,1,3,4,3,5,0.587039,-0.483942,-0.244460,-0.296842,0,true,14,50.0000,0.250000,0.155207,44.6075,4,5,1,1,7,-0.603441,1.425134,1.449794,0.330740,0,false,false,false,false,false,true,false,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=100.0%",""
combo,15,3,1.5,10,0.005,1.5,false,40,37,38.7097,-0.032258,-0.142832,100.0000,2,10,8,10,9,-0.369170,0.147917,-0.004477,-0.426664,0,false,28,52.0000,0.300000,0.208539,57.3396,4,9,1,3,15,-0.267116,1.425134,0.608178,0.363988,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%",""
combo,15,3,1.5,5,0.005,1.5,false,40,37,38.7097,-0.032258,-0.142832,100.0000,2,10,8,10,9,-0.369170,0.147917,-0.004477,-0.426664,0,false,28,52.0000,0.300000,0.208539,57.3396,4,9,1,3,15,-0.267116,1.425134,0.608178,0.363988,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%",""
combo,15,3,1.5,10,0.005,2.5,true,40,15,27.2727,-0.045455,-0.149683,70.8917,3,3,4,3,5,-1.086834,-0.233942,0.088873,0.036492,0,true,14,40.0000,0.400000,0.298182,66.9637,4,5,1,1,7,-1.108407,,2.449794,0.993132,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=3_share=70.9%|oos_small_n_pos>30%:Q3_n=1_share=33.0%",""
combo,15,3,1.5,5,0.005,2.5,true,40,15,27.2727,-0.045455,-0.149683,70.8917,3,3,4,3,5,-1.086834,-0.233942,0.088873,0.036492,0,true,14,40.0000,0.400000,0.298182,66.9637,4,5,1,1,7,-1.108407,,2.449794,0.993132,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=3_share=70.9%|oos_small_n_pos>30%:Q3_n=1_share=33.0%",""
combo,15,3,1,10,0.005,2.5,true,40,15,27.2727,-0.045455,-0.174721,98.4330,3,3,4,3,5,-1.105409,-0.261079,0.074741,0.001190,0,true,14,45.4545,0.590909,0.468536,49.9297,4,5,1,1,7,-1.133103,2.410613,2.439354,0.967269,0,false,false,true,false,false,true,false,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|is_small_n_pos>30%:Q3_n=3_share=98.4%",""
combo,15,3,1,5,0.005,2.5,true,40,15,27.2727,-0.045455,-0.174721,98.4330,3,3,4,3,5,-1.105409,-0.261079,0.074741,0.001190,0,true,14,45.4545,0.590909,0.468536,49.9297,4,5,1,1,7,-1.133103,2.410613,2.439354,0.967269,0,false,false,true,false,false,true,false,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|is_small_n_pos>30%:Q3_n=3_share=98.4%",""
