# v41 decision funnel | NEARUSDT | days=180 | path=RC3 binary TR→Confidence→Decision
# finalConfidence = Confidence Engine (Decision threshold SSOT); confTR = detail.confidence
# bands vs decisionConfig thresholds: ignore/watch floor 45, long/short 75
symbol,openTime,iso,trendDirection,proposedSide,confTR,finalConfidence,decision,trendReversalConfirmed,trState,preContextState,trActive,contextApplied,contextPass,ctxBtc,ctxFunding,ctxOi,ctxWhale,ctxVolatility,ewSeverity,ewPass,momentumLong,momentumShort,momentumPass,eligible,hardBlocks,activeConditionCount,completenessMultiplier,proposedDirection,bandLt45,band45to75,bandGe75,finalPropose
NEARUSDT,1770321600000,2026-02-05T20:00:00.000Z,BEAR,LONG,43.05555555555556,18.578125,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,2,0.45,LONG,1,0,0,0
NEARUSDT,1770325200000,2026-02-05T21:00:00.000Z,BEAR,LONG,65.87476387567312,62.07859028972395,WATCH,1,ACTIVE,ACTIVE,1,1,1,PASS,PASS,SKIP,SKIP,PASS,CLEAR,1,0,0,0,1,,3,0.84,LONG,0,1,0,0
NEARUSDT,1770328800000,2026-02-05T22:00:00.000Z,BEAR,LONG,16.319444444444443,12.81640625,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,1,0.45,LONG,1,0,0,0
NEARUSDT,1770332400000,2026-02-05T23:00:00.000Z,BEAR,LONG,16.319444444444443,12.81640625,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,1,0.45,LONG,1,0,0,0
NEARUSDT,1770336000000,2026-02-06T00:00:00.000Z,BEAR,LONG,43.05555555555556,18.578125,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,2,0.45,LONG,1,0,0,0
NEARUSDT,1770339600000,2026-02-06T01:00:00.000Z,BEAR,LONG,14.583333333333332,12.6796875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,1,0.45,LONG,1,0,0,0
NEARUSDT,1770343200000,2026-02-06T02:00:00.000Z,BEAR,LONG,14.583333333333332,12.6796875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,1,0.45,LONG,1,0,0,0
NEARUSDT,1770346800000,2026-02-06T03:00:00.000Z,BEAR,LONG,14.583333333333332,12.6796875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,1,0.45,LONG,1,0,0,0
NEARUSDT,1770350400000,2026-02-06T04:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770354000000,2026-02-06T05:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770357600000,2026-02-06T06:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770361200000,2026-02-06T07:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770364800000,2026-02-06T08:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770368400000,2026-02-06T09:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770372000000,2026-02-06T10:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770375600000,2026-02-06T11:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770379200000,2026-02-06T12:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770382800000,2026-02-06T13:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770386400000,2026-02-06T14:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770390000000,2026-02-06T15:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770393600000,2026-02-06T16:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770397200000,2026-02-06T17:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770400800000,2026-02-06T18:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770404400000,2026-02-06T19:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770408000000,2026-02-06T20:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770411600000,2026-02-06T21:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770415200000,2026-02-06T22:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770418800000,2026-02-06T23:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770422400000,2026-02-07T00:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770426000000,2026-02-07T01:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770429600000,2026-02-07T02:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770433200000,2026-02-07T03:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770436800000,2026-02-07T04:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770440400000,2026-02-07T05:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770444000000,2026-02-07T06:00:00.000Z,BEAR,LONG,17.5,12.909375,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,1,0.45,LONG,1,0,0,0
